row_id,scenario,shock_factor,actual_price,stressed_sale_price,sale_week,q10,q50,q90,baseline_buy_offer,baseline_total_spread,feedback_multiplier_used,feedback_sample_count,feedback_q50,feedback_buy_offer,baseline_q50_error,feedback_q50_error,baseline_abs_pct_error,feedback_abs_pct_error,baseline_offer_to_stressed_sale,feedback_offer_to_stressed_sale,baseline_overpay,feedback_overpay,offer_change,offer_change_pct,sale_ratio,estimated_operating_cost,baseline_net_pnl_proxy,feedback_net_pnl_proxy,baseline_roi_proxy,feedback_roi_proxy,baseline_negative_pnl,feedback_negative_pnl
20013,downside_10pct,0.9,657500.0,591750.0,2015-04-20,481799.1405692436,613795.1073933933,782714.5378619356,537968.0424298198,0.12353807329222391,0.9285728205913935,1938,569953.4541374805,499542.50254708825,-22045.107393393293,21796.54586251953,0.037254089384695044,0.036834044550096375,0.9091137176676296,0.8441782890529586,False,False,-38425.539882731566,-0.07142717940860649,0.9640839310580165,23670.0,30111.95757018018,68537.49745291175,0.05597350622199535,0.13720053269431506,False,False
20014,downside_10pct,0.9,650000.0,585000.0,2015-04-20,539149.8495361903,596735.7768504579,717853.6312249065,540093.4207546276,0.09492032871698411,0.9285728205913935,1938,554112.623457826,501516.0710929787,-11735.776850457885,30887.376542174025,0.020061157009329717,0.05279893426012654,0.923236616674577,0.857292429218767,False,False,-38577.349661648856,-0.07142717940860664,0.9803333781788671,23400.0,21506.579245372443,60083.9289070213,0.039820109667922064,0.1198045932527694,False,False
20015,downside_10pct,0.9,830000.0,747000.0,2015-04-20,615497.2999982698,865155.8322391023,964394.2470018482,769563.4985766105,0.11049146304093008,0.9285728205913935,1938,803360.1913933577,714595.748497464,-118155.83223910234,-56360.1913933577,0.15817380487162294,0.07544871672470911,1.0302054867156767,0.9566208145883052,True,False,-54967.75007914647,-0.07142717940860653,0.8634282659422127,29880.0,-52443.498576610466,2524.2515025360044,-0.06814707126001986,0.0035324188645728593,True,False
20016,downside_10pct,0.9,541900.0,487710.0,2015-04-20,422738.5689025921,532571.3026695088,596778.6971885004,479836.71829314716,0.09901882454430058,0.9285728205913935,1938,494531.2366858585,445563.3349287855,-44861.30266950885,-6821.236685858516,0.09198356127516116,0.01398625553271107,0.9838566326159955,0.9135825284057852,False,False,-34273.38336436165,-0.07142717940860661,0.9157647014688137,19508.4,-11635.118293147163,22638.26507121449,-0.024248078251566624,0.05080818661803213,True,False
20017,downside_10pct,0.9,550000.0,495000.0,2015-04-20,389718.8815143518,550973.295245567,644782.3256133002,485165.1138684464,0.11943987475434742,0.9285728205913935,1938,511618.82683671074,450511.1382373678,-55973.29524556699,-16618.826836710738,0.11307736413245856,0.03357338754891058,0.9801315431685785,0.910123511590642,False,False,-34653.97563107859,-0.07142717940860664,0.8984101484979959,19800.0,-9965.11386844638,24688.86176263221,-0.02053963400004157,0.054801889825028045,True,False
20018,downside_10pct,0.9,273000.0,245700.0,2015-04-20,264243.17336678976,287141.4574683363,353524.39114080556,259392.20192881708,0.09663966946528144,0.9285728205913935,1938,266631.75307009666,240864.54858445397,-41441.45746833627,-20931.75307009666,0.1686669005630292,0.0851923201876136,1.0557273175776032,0.9803196930584207,True,False,-18527.65334436312,-0.07142717940860656,0.8556758127728522,9828.0,-23520.201928817085,-4992.548584453965,-0.09067428301206813,-0.020727618961756157,True,True
20019,downside_10pct,0.9,440000.0,396000.0,2015-04-20,304397.42277385236,356508.83381149103,463860.673486523,314763.9045140159,0.1170936743731527,0.9285728205913935,1938,331044.41337808454,292281.20663493976,39491.16618850897,64955.586621915456,0.09972516714269943,0.16402925914625116,0.7948583447323634,0.7380838551387368,False,False,-22482.69787907612,-0.07142717940860657,1.1107719148675863,15840.0,65396.095485984115,87878.79336506024,0.2077623722038692,0.3006652202405239,False,False
20020,downside_10pct,0.9,305000.0,274500.0,2015-04-20,307380.0489849598,340514.6770923491,392880.5027446095,310663.87517378415,0.08766377465271266,0.9285728205913935,1938,316192.6741604101,288474.0308259733,-66014.6770923491,-41692.674160410126,0.24049062693023351,0.1518858803657928,1.1317445361522191,1.0509072161237643,True,True,-22189.84434781084,-0.07142717940860657,0.8061326529122103,10980.0,-47143.87517378415,-24954.030825973314,-0.1517520347269603,-0.08650356066549103,True,True
20021,downside_10pct,0.9,636000.0,572400.0,2015-04-20,476504.5146443008,597433.6909407792,671244.2751094315,538351.0423239706,0.09889406893637197,0.9285728205913935,1938,554760.6875132062,499898.14583908604,-25033.690940779168,17639.312486793846,0.04373461030883852,0.0308164089566629,0.9405154478056789,0.8733370821786968,False,False,-38452.89648488455,-0.07142717940860649,0.9580979591201852,22896.0,11152.957676029415,49605.854160913965,0.020716886936605488,0.09923192269027092,False,False
20022,downside_10pct,0.9,600000.0,540000.0,2015-04-20,680643.321261883,787507.9965719831,1014809.9241702058,698007.6063071355,0.11365013517887078,0.9285728205913935,1938,731258.5216151237,648150.8917828636,-247507.9965719831,-191258.52161512373,0.4583481417999687,0.3541824474354143,1.2926066783465473,1.2002794292275252,True,True,-49856.7145242719,-0.07142717940860673,0.6857073227835353,21600.0,-179607.60630713555,-129750.89178286365,-0.25731468351378545,-0.2001862427836192,True,True
20023,downside_10pct,0.9,122000.0,109800.0,2015-04-20,72315.80839280927,191993.1448096818,269675.25021053036,163194.17308822952,0.15000000000000002,0.9285728205913935,1938,178279.6160101381,151537.6736086174,-82193.1448096818,-68479.6160101381,0.7485714463541148,0.6236759199466129,1.4862857294009975,1.3801245319546211,True,True,-11656.499479612132,-0.07142717940860636,0.5718954190205182,4392.0,-57786.17308822952,-46129.67360861739,-0.3540945855768265,-0.3044105964550994,True,True
20024,downside_10pct,0.9,275000.0,247500.0,2015-04-20,198596.60058924893,281244.68601979234,330440.32352823426,247405.89327795492,0.12031798083273311,0.9285728205913935,1938,261156.1713737394,229734.38815204386,-33744.68601979234,-13656.171373739402,0.1363421657365347,0.05517644999490667,0.9996197708200198,0.9282197501092682,False,False,-17671.505125911062,-0.0714271794086066,0.8800166271677837,9900.0,-9805.893277954921,7865.611847956141,-0.03963484114316639,0.034237851421488046,True,False
20025,downside_10pct,0.9,905000.0,814500.0,2015-04-20,627907.6861444633,765798.8201335109,1059295.8096400974,662800.6606024902,0.13449767330937357,0.9285728205913935,1938,711099.9704169354,615458.6789054932,48701.17986648914,103400.0295830646,0.059792731573344554,0.12694908481653114,0.8137515783947087,0.7556275984106731,False,False,-47341.981696996954,-0.07142717940860648,1.0635952662580475,32580.0,119119.33939750982,166461.32109450677,0.17972121405134017,0.2704670951923772,False,False
20026,downside_10pct,0.9,838000.0,754200.0,2015-04-20,325895.7056866981,621401.0411568405,755463.0744104404,528190.8849833144,0.15000000000000002,0.9285728205913935,1938,577016.117505436,490463.6998796205,132798.9588431595,177183.88249456405,0.17607923474298526,0.23492957106147447,0.7003326504684625,0.6503098645977466,False,False,-37727.18510369392,-0.07142717940860664,1.213708941645692,30168.0,195841.11501668557,233568.30012037948,0.3707771576233698,0.47621934136554145,False,False
20027,downside_10pct,0.9,718000.0,646200.0,2015-04-20,620174.7055669344,693876.8902955748,884725.4502304586,619500.4340812674,0.10718970073008888,0.9285728205913935,1938,644315.2211649468,575251.2654324351,-47676.89029557479,1884.7788350532064,0.07378039352456638,0.0029167112891569274,0.9586821944928311,0.890206229390955,False,False,-44249.16864883236,-0.07142717940860661,0.9312891220872545,25848.0,851.5659187325509,45100.73456756491,0.0013746010041065452,0.0784017998355227,False,False
20028,downside_10pct,0.9,925000.0,832500.0,2015-04-20,552748.424705101,606422.4405873364,804224.4455986614,538379.9154239355,0.11220317819620904,0.9285728205913935,1938,563107.3961260997,499924.9566149597,226077.55941266357,269392.60387390025,0.2715646359311274,0.32359471936804834,0.6467026011098325,0.600510458396348,False,False,-38454.95880897582,-0.07142717940860646,1.372805398153969,33300.0,260820.0845760645,299275.0433850403,0.4844535932784331,0.5986399347043216,False,False
20029,downside_10pct,0.9,567000.0,510300.0,2015-04-20,456362.4502441493,650120.282227376,763650.1729128249,571521.1097157059,0.12089943147502127,0.9285728205913935,1938,603684.0241915473,530698.9688762362,-139820.282227376,-93384.0241915473,0.273996241872185,0.18299828373808996,1.1199708205285241,1.0399744637982289,True,True,-40822.14083946962,-0.07142717940860653,0.7849316718002737,20412.0,-81633.10971570585,-40810.968876236235,-0.14283481104715967,-0.07690041109869523,True,True
20030,downside_10pct,0.9,699999.0,629999.1,2015-04-20,534843.2320658942,614425.5560852247,713932.577694379,556840.8764366908,0.09372116618233016,0.9285728205913935,1938,570538.8716574926,517067.3032534016,15573.543914775248,59460.228342507384,0.02471994629004271,0.09438144966001917,0.8838756697218946,0.8207429236857665,False,False,-39773.573183289205,-0.07142717940860652,1.025346510672507,25199.964,47958.25956330918,87731.83274659837,0.08612560893553892,0.16967197924639071,False,False
20031,downside_10pct,0.9,480000.0,432000.0,2015-04-20,289742.36445373914,501577.61776299117,788110.8324605032,426340.97509854246,0.15000000000000002,0.9285728205913935,1938,465751.3432716925,395888.6417809386,-69577.61776299117,-33751.343271692516,0.16105930037729438,0.07812810942521416,0.9869004053207001,0.9164088930114319,False,False,-30452.333317603858,-0.07142717940860657,0.8612824510126598,17280.0,-11620.975098542462,18831.358219061396,-0.02725746709158425,0.04756731118717358,True,False
20032,downside_10pct,0.9,391000.0,351900.0,2015-04-20,426703.4168609773,510139.57320022373,675027.7686976686,447383.94176470884,0.12301659140425876,0.9285728205913935,1938,473701.7423818214,415428.56869175145,-158239.57320022373,-121801.74238182139,0.44967198977045675,0.34612600847349073,1.2713382829346656,1.1805301753104616,True,True,-31955.373072957387,-0.07142717940860642,0.6898112173349928,14076.0,-109559.94176470884,-77604.56869175145,-0.24489019729351247,-0.18680604691232525,True,True
20033,downside_10pct,0.9,267950.0,241155.0,2015-04-20,132628.1649165877,228266.78130760262,275462.6764021407,195428.26551938953,0.1438602480838475,0.9285728205913935,1938,211962.32896611933,181469.3757366233,12888.218692397379,29192.671033880673,0.05344371334783595,0.1210535590548845,0.8103844644290582,0.7525009878983363,False,False,-13958.88978276623,-0.07142717940860653,1.0564612100743198,9646.2,36080.53448061047,50039.4242633767,0.18462290695114786,0.2757458334788219,False,False
20034,downside_10pct,0.9,1115000.0,1003500.0,2015-04-20,1063403.0215883162,1552932.3569430923,2050962.8145695582,1327151.7701487513,0.14538983992759624,0.9285728205913935,1938,1442010.7788742878,1232357.0625598868,-549432.3569430923,-438510.77887428785,0.5475160507654133,0.4369813441696939,1.322522939859244,1.2280588565619202,True,True,-94794.70758886449,-0.07142717940860645,0.6461968517259593,40140.0,-363791.7701487513,-268997.06255988684,-0.27411467047809945,-0.2182785093154078,True,True
20035,downside_10pct,0.9,220000.0,198000.0,2015-04-20,247396.37270614415,370633.83472577337,470443.4655782345,318645.07905867114,0.1402698588097548,0.9285728205913935,1938,344160.50531791575,295885.15982907783,-172633.83472577337,-146160.50531791575,0.8718880541705726,0.7381843702925038,1.6093185811043997,1.4943694940862517,True,True,-22759.919229593303,-0.07142717940860649,0.5342199806083472,7920.0,-128565.07905867114,-105805.15982907783,-0.40347423358450435,-0.3575885992058461,True,True
20036,downside_10pct,0.9,563750.0,507375.0,2015-04-20,502819.25343592704,576104.8608477584,670730.9022833001,522112.87047826446,0.09371903283378442,0.9285728205913935,1938,534955.3155938152,484819.8208070709,-68729.86084775836,-27580.315593815176,0.13546166217838554,0.054358838322375314,1.0290472933791859,0.9555453477350497,True,False,-37293.049671193585,-0.07142717940860661,0.8806990436660784,20295.0,-35032.87047826446,2260.179192929121,-0.06709827023833706,0.004661895194727479,True,False
20037,downside_10pct,0.9,423500.0,381150.0,2015-04-20,355565.1655876634,485590.55344880273,631667.6214684747,419895.6573942409,0.13528866158531694,0.9285728205913935,1938,450906.18986849056,389903.6949406477,-104440.55344880273,-69756.18986849056,0.274014307880894,0.18301505934275367,1.101654617327144,1.0229665353289983,True,True,-29991.96245359321,-0.07142717940860649,0.7849205411698476,15246.0,-53991.6573942409,-23999.694940647692,-0.1285835098397982,-0.06155287895976723,True,True
20038,downside_10pct,0.9,310000.0,279000.0,2015-04-20,248513.86317380553,312470.42274853576,456133.22618264554,265703.997159783,0.1496667274213938,0.9285728205913935,1938,290151.541802993,246725.5100850673,-33470.422748535755,-11151.541802992986,0.1199656729338199,0.03996968388169529,0.952344075841516,0.8843208246776606,False,False,-18978.487074715667,-0.07142717940860642,0.8928845090228861,11160.0,2136.0028402170283,21114.489914932696,0.008039031640658865,0.0855788682234469,False,False
20039,downside_10pct,0.9,412000.0,370800.0,2015-04-20,335968.2482301103,382451.0402976435,420991.0744119137,350575.06435549085,0.08334655311002717,0.9285728205913935,1938,355133.6412272955,325534.47633758734,-11651.040297643514,15666.358772704494,0.031421360026007324,0.0422501585024393,0.9454559448637833,0.877924693467064,False,False,-25040.5880179035,-0.07142717940860675,0.9695358645420965,14832.0,5392.935644509154,30433.523662412656,0.015383112471001641,0.09348786649206499,False,False
20040,downside_10pct,0.9,352500.0,317250.0,2015-04-20,258446.50185457076,362304.65219058824,451625.0866038477,315212.63186866726,0.12997906606274676,0.9285728205913935,1938,336426.2527979983,292697.882660325,-45054.65219058824,-19176.252797998313,0.1420162401594586,0.06044524128604669,0.9935780358350426,0.9226095592130023,False,False,-22514.749208342284,-0.07142717940860635,0.8756442901901036,12690.0,-10652.63186866726,11862.117339675024,-0.03379506654132332,0.040526830026443944,True,False
20041,downside_10pct,0.9,300000.0,270000.0,2015-04-20,230607.99654661366,311278.6817863772,363562.2430097262,275771.6107275915,0.11406843171853755,0.9285728205913935,1938,289044.9235363471,256074.0224123514,-41278.681786377216,-19044.92353634711,0.1528840066162119,0.07053675383832263,1.0213763360281167,0.9484223052309311,True,False,-19697.588315240107,-0.07142717940860663,0.8673899492586976,10800.0,-16571.6107275915,3125.977587648609,-0.06009179365442737,0.012207320204526266,True,False
20042,downside_10pct,0.9,438000.0,394200.0,2015-04-20,456422.1374253792,566128.7329102351,710746.42779444,499673.6527093642,0.1173851040191029,0.9285728205913935,1938,525691.7543362887,463983.37307153875,-171928.73291023506,-131491.75433628866,0.436145948529262,0.33356609420671907,1.2675638069745414,1.1770252995219146,True,True,-35690.27963782544,-0.07142717940860639,0.6963080604893164,15768.0,-121241.65270936419,-85551.37307153875,-0.24264167632605707,-0.18438456642356474,True,True
20043,downside_10pct,0.9,2320000.0,2088000.0,2015-04-20,1808736.5478949854,2161001.779026321,2629982.9988837196,1929764.722426695,0.10700456558800903,0.9285728205913935,1938,2006647.5172534902,1791927.0713815237,-73001.77902632114,81352.48274650984,0.03496253784785495,0.03896191702419054,0.9242168210855819,0.8582026203934501,False,False,-137837.6510451713,-0.07142717940860652,0.9662185474649571,83520.0,74715.27757330495,212552.92861847626,0.038717298904371034,0.11861695267241212,False,False
20044,downside_10pct,0.9,359500.0,323550.0,2015-04-20,315006.45153648837,374458.67308232177,428129.7222123847,338767.2488268212,0.09531472181351788,0.9285728205913935,1938,347712.14625896205,314570.0597671078,-50908.673082321766,-24162.14625896205,0.15734406763196343,0.07467824527572879,1.0470321397830975,0.9722455872882332,True,False,-24197.18905971339,-0.07142717940860648,0.8640472854767343,12942.0,-28159.24882682122,-3962.0597671078285,-0.08312270127746707,-0.012595158515852216,True,True
20045,downside_10pct,0.9,222000.0,199800.0,2015-04-20,122693.32454523433,288324.6137046624,399588.4712375098,245075.92164896306,0.15000000000000002,0.9285728205913935,1938,267730.3997936623,227570.83982461295,-88524.61370466242,-67930.3997936623,0.44306613465797007,0.3399919909592708,1.2266062144592746,1.1389931923153802,True,True,-17505.081824350113,-0.07142717940860666,0.6929689332894061,7992.0,-53267.92164896306,-35762.83982461295,-0.217352734167259,-0.15715036184853512,True,True
20046,downside_10pct,0.9,489000.0,440100.0,2015-04-20,387993.8053261578,443014.46654916747,469259.6159926637,408673.87162173324,0.07751574163012803,0.9285728205913935,1938,411371.192766352,379483.4496737979,-2914.4665491674677,28728.807233648025,0.006622282547528897,0.06527790782469445,0.928593209774445,0.8622664159822719,False,False,-29190.421947935363,-0.0714271794086065,0.993421283571461,17604.0,13822.12837826676,43012.55032620212,0.033821903816401704,0.11334499663470304,False,False
20047,downside_10pct,0.9,525000.0,472500.0,2015-04-20,380143.8751256623,514232.0661269597,645353.6609793206,448738.994942563,0.12736092417898154,0.9285728205913935,1938,477501.9200820509,416686.83424316277,-41732.06612695969,-5001.9200820508995,0.08832183307293055,0.010586074247726772,0.9497121586085989,0.8818768978691276,False,False,-32052.160699400236,-0.07142717940860656,0.9188458501989715,18900.0,4861.005057436996,36913.16575683723,0.010832588904067023,0.08858730999716707,False,False
20048,downside_10pct,0.9,750000.0,675000.0,2015-04-20,507947.4713562654,641437.0740477982,746485.0520705668,573584.583238263,0.10578199102423402,0.9285728205913935,1938,595621.0330804545,532615.0543052928,33562.925952201826,79378.96691954555,0.049722853262521224,0.11759846951043786,0.8497549381307601,0.7890593397115448,False,False,-40969.52893297025,-0.07142717940860659,1.0523245807112496,27000.0,74415.41676173697,115384.94569470722,0.12973747715047168,0.21663853614728854,False,False
20049,downside_10pct,0.9,577000.0,519300.0,2015-04-20,478459.9775898836,583761.8985129797,714428.1482776987,519178.57798415853,0.11063298357315668,0.9285728205913935,1938,542065.4326559844,482095.11654937884,-64461.89851297974,-22765.43265598442,0.12413229060847243,0.04383869180817335,0.9997661813675304,0.9283557029643343,False,False,-37083.46143477969,-0.07142717940860649,0.8895750156404796,20772.0,-20650.57798415853,16432.883450621157,-0.03977548161624772,0.03408639267752883,True,False
20050,downside_10pct,0.9,251000.0,225900.0,2015-04-20,93443.62034922223,183043.2618289448,297237.10858540284,155586.77255460306,0.15000000000000002,0.9285728205913935,1938,169968.9979267522,144473.64823773937,42856.738171055214,55931.0020732478,0.18971552975234712,0.24759186398073396,0.6887417997105049,0.6395469156163761,False,False,-11113.124316863687,-0.0714271794086065,1.234134475876556,9036.0,61277.227445396944,72390.35176226063,0.39384599628411054,0.5010626688345151,False,False
20051,downside_10pct,0.9,420000.0,378000.0,2015-04-20,366575.71430751804,464849.80681727355,525513.8478672259,417766.5964424537,0.10128693114274576,0.9285728205913935,1938,431646.89626768004,387926.7068074356,-86849.80681727355,-53646.896267680044,0.22976139369649087,0.14192300599915356,1.1052026360911473,1.0262611291202,True,True,-29839.889635018073,-0.07142717940860656,0.8131658752061973,15120.0,-54886.59644245368,-25046.706807435607,-0.13138100774415115,-0.06456556449429669,True,True
20052,downside_10pct,0.9,275000.0,247500.0,2015-04-20,223378.93378280112,282771.74056408484,310733.59810813225,255529.95388708092,0.09633843404104266,0.9285728205913935,1938,262574.15271913,237278.1700265154,-35271.740564084845,-15074.152719129983,0.1425120830872115,0.060905667552040334,1.0324442581296198,0.9586996768748097,True,False,-18251.783860565512,-0.07142717940860664,0.8752642661755262,9900.0,-17929.95388708092,321.8299734845932,-0.07016771855640921,0.0013563404229248283,True,False
20053,downside_10pct,0.9,1387000.0,1248300.0,2015-04-20,1103995.588943629,1697645.8796526415,2147214.5778934197,1456280.7373275408,0.14217637801735591,0.9285728205913935,1938,1576387.8228344105,1352262.7118331485,-449345.8796526415,-328087.8228344105,0.35996625783276576,0.2628277039448934,1.1666111810682855,1.0832834349380345,True,True,-104018.02549439226,-0.07142717940860667,0.7353123610534236,49932.0,-257912.73732754076,-153894.7118331485,-0.1771037209493296,-0.1138053356692254,True,True
20054,downside_10pct,0.9,939000.0,845100.0,2015-04-20,783678.4107020837,908079.9000119913,1111794.729015648,813458.457264357,0.10419946829170507,0.9285728205913935,1938,843218.3140764852,755355.4140958874,-62979.90001199127,1881.6859235147713,0.07452360668795559,0.0022265837457280456,0.9625588182041853,0.8938059568049787,False,False,-58103.043168469565,-0.07142717940860659,0.9306449795759606,33804.0,-2162.4572643570136,55940.58590411255,-0.002658349968637993,0.0740586283757162,True,False
20055,downside_10pct,0.9,712000.0,640800.0,2015-04-20,606536.8634797158,638727.8665619224,726285.5449825972,588829.1710083941,0.0781219955567585,0.9285728205913935,1938,593105.3366437274,546770.7641697563,2072.133438077639,47694.66335627262,0.0032336664139788374,0.07442987415148661,0.9188969585024876,0.8532627405895074,False,False,-42058.40683863778,-0.0714271794086068,1.0032441569353021,25632.0,26338.8289916059,68397.23583024368,0.04473084943549854,0.12509307430528296,False,False
20056,downside_10pct,0.9,335000.0,301500.0,2015-04-20,262792.0793806106,316221.4796453061,339459.4120819533,288910.3057578394,0.08636723197330125,0.9285728205913935,1938,293634.67128582584,268274.2575154789,-14721.479645306128,7865.32871417416,0.048827461510136415,0.026087325751821426,0.9582431368419217,0.889798532389648,False,False,-20636.048242360528,-0.0714271794086064,0.9534456683277218,12060.0,529.6942421605927,21165.74248452112,0.0018334210708446483,0.07889591301282382,False,False
20057,downside_10pct,0.9,325000.0,292500.0,2015-04-20,207436.4776307764,292842.10510352615,338007.3332419169,258614.37150667876,0.11688118955690173,0.9285728205913935,1938,271925.2195239026,240142.2763954272,-342.105103526148,20574.780476097425,0.0011695900975252924,0.07034112983281171,0.8841516974587308,0.820999235539922,False,False,-18472.095111251547,-0.07142717940860646,0.9988317762454098,11700.0,22185.628493321245,40657.72360457279,0.08578652595394644,0.16930681350594123,False,False
20058,downside_10pct,0.9,475000.0,427500.0,2015-04-20,370239.3060310002,454040.08631590515,542583.883593915,405486.39536567265,0.10693701374299036,0.9285728205913935,1938,421609.2836119198,376523.6458561396,-26540.08631590515,5890.716388080211,0.062082073253579305,0.013779453539368915,0.9485061879898775,0.8807570663301512,False,False,-28962.749509533052,-0.07142717940860652,0.941546821270227,17100.0,4913.604634327348,33876.3541438604,0.012117803927542869,0.08997138563989078,False,False
20059,downside_10pct,0.9,435000.0,391500.0,2015-04-20,320718.96068765654,438616.8757983435,600223.2981982264,374760.38138184085,0.14558604089337646,0.9285728205913935,1938,407287.7095190527,347992.3043856423,-47116.875798343506,-15787.709519052703,0.12034961889742914,0.04032620566807842,0.9572423534657493,0.8888692321472345,False,False,-26768.076996198564,-0.07142717940860656,0.8925785157887866,15660.0,1079.6186181591474,27847.69561435771,0.002880823779126031,0.08002388346926523,False,False
20060,downside_10pct,0.9,564500.0,508050.0,2015-04-20,452753.20238389866,521561.4575824778,633405.0130135876,468385.61310890055,0.10195508832277583,0.9285728205913935,1938,484307.7937791198,434930.14988896094,-13511.457582477771,23742.20622088021,0.026594739853317135,0.046732026810117525,0.9219281824798751,0.8560774527880345,False,False,-33455.463219939615,-0.07142717940860654,0.974094217687968,20322.0,19342.38689109945,52797.850111039064,0.04129586039740787,0.12139386088667002,False,False
20061,downside_10pct,0.9,205000.0,184500.0,2015-04-20,173011.3901941462,224417.53351342902,294143.4641477842,195026.84574471187,0.13096431151605376,0.9285728205913935,1938,208388.02208472835,181096.62824420969,-39917.53351342902,-23888.02208472835,0.21635519519473725,0.12947437444297208,1.0570560744970834,0.9815535406190227,True,False,-13930.217500502185,-0.07142717940860663,0.8221282763049332,7380.0,-17906.84574471187,-3976.6282442096854,-0.09181733764054076,-0.021958599023981732,True,True
20062,downside_10pct,0.9,695000.0,625500.0,2015-04-20,518490.58464939083,757739.8934750103,1033917.1138993107,644078.9094537587,0.15000000000000002,0.9285728205913935,1938,703616.6701587123,598074.1696349054,-132239.8934750103,-78116.67015871231,0.21141469780177505,0.12488676284366476,1.0297024931315089,0.956153748417115,True,False,-46004.739818853326,-0.07142717940860663,0.8254811517596685,25020.0,-43598.90945375874,2405.830365094589,-0.06769187565966853,0.004022628776232267,True,False
20063,downside_10pct,0.9,948000.0,853200.0,2015-04-20,740756.8671670164,805133.5372631679,869425.4412034632,745576.5742945425,0.07397153417689331,0.9285728205913935,1938,747625.1196491856,692322.1425595519,48066.462736832094,105574.88035081443,0.05633668862732313,0.12373989727005912,0.8738590884839926,0.811441798593005,False,False,-53254.43173499068,-0.07142717940860671,1.0596999882779954,34128.0,73495.42570545746,126749.85744044813,0.09857528822575753,0.18307930607541623,False,False
20064,downside_10pct,0.9,280000.0,252000.0,2015-04-20,231432.45492395078,294647.02310443885,324497.1378806639,265954.96950570995,0.0973777141761887,0.9285728205913935,1938,273601.21732294624,246958.5561842151,-42647.02310443885,-21601.217322946235,0.16923421866840813,0.08571911636089775,1.0553768631178966,0.9799942705722822,True,False,-18996.413321494852,-0.07142717940860664,0.8552606347245448,10080.0,-24034.969505709945,-5038.556184215093,-0.09037232712883722,-0.020402436190372995,True,True
20065,downside_10pct,0.9,243950.0,219555.0,2015-04-20,182531.6429244186,234346.826993193,315780.7964054376,202642.1126213805,0.1352897104629175,0.9285728205913935,1938,217608.09413771253,188167.95808743412,-14791.826993193012,1946.9058622874727,0.06737185212449277,0.00886750865290006,0.9229674232943021,0.8570424635623608,False,False,-14474.154533946392,-0.07142717940860652,0.9368806175744694,8782.2,8130.687378619488,22604.84191256588,0.04012338439153062,0.12013119631166064,False,False
20066,downside_10pct,0.9,790100.0,711090.0,2015-04-20,559588.0086485911,656686.5211107994,764580.9560178254,593103.2529498743,0.09682438441613306,0.9285728205913935,1938,609781.2551522047,550739.5604935954,54403.4788892006,101308.74484779534,0.07650716349435459,0.14246965201000625,0.8340762110982777,0.7745004999277102,False,False,-42363.69245627883,-0.07142717940860657,1.0828454325469874,28443.600000000002,89543.14705012573,131906.83950640456,0.15097396044410738,0.2395085607944783,False,False
20067,downside_10pct,0.9,410000.0,369000.0,2015-04-20,255317.54596764367,372674.96671688504,475008.31769064587,321087.60262259044,0.13842454873950427,0.9285728205913935,1938,346055.8450081016,298153.22082418733,-3674.966716885043,22944.154991898395,0.009959259395352419,0.06217928182086286,0.8701561046682668,0.8080033084666324,False,False,-22934.381798403105,-0.07142717940860646,0.990138949365824,14760.0,33152.397377409565,56086.77917581267,0.1032503189367209,0.18811394698595418,False,False
20068,downside_10pct,0.9,401750.0,361575.0,2015-04-20,353307.7331591414,373530.8591709405,410618.8225058186,346257.65281039185,0.07301460024235229,0.9285728205913935,1938,346850.60347828676,321525.445321501,-11955.859170940472,14724.396521713235,0.03306605592460892,0.04072293859285967,0.95763715082733,0.8892358302468395,False,False,-24732.207488890854,-0.07142717940860654,0.9679923120743578,14463.0,854.3471896081464,25586.554678499,0.0024673741725962104,0.07957863071432618,False,False
20069,downside_10pct,0.9,445000.0,400500.0,2015-04-20,305022.8655362493,367912.8123928402,451764.9139882033,327505.86450540513,0.10982750947061459,0.9285728205913935,1938,341633.8379353318,304113.0443640067,32587.18760715978,58866.1620646682,0.08136626119141019,0.14698167806409038,0.8177424831595633,0.7593334441048857,False,False,-23392.820141398406,-0.07142717940860668,1.0885731252337163,16020.0,56974.13549459487,80366.95563599328,0.17396371078922945,0.26426671635892873,False,False
20070,downside_10pct,0.9,515000.0,463500.0,2015-04-20,440977.573848406,570118.9835819708,688576.4690745394,504473.20011895226,0.11514400564348178,0.9285728205913935,1938,529396.9926574089,468440.1023472219,-106618.9835819708,-65896.99265740893,0.23003016954039007,0.14217258394262985,1.0883995687571786,1.0106582574913094,True,True,-36033.09777173033,-0.07142717940860666,0.8129881890406456,18540.0,-59513.200118952256,-23480.102347221924,-0.11797098459327342,-0.0501240227503361,True,True
20071,downside_10pct,0.9,413100.0,371790.0,2015-04-20,387242.08194011514,470506.16831195843,650713.0093709283,407460.2207817385,0.13399600637843012,0.9285728205913935,1938,436899.23981508415,378356.48649009084,-98716.16831195843,-65109.23981508415,0.26551593187540934,0.17512369836489455,1.095941850995827,1.0176618157833477,True,True,-29103.734291647677,-0.07142717940860656,0.7901915533517365,14871.6,-50541.82078173852,-21438.086490090842,-0.12404111666353786,-0.05666107825708521,True,True
